epoch,train_acc,val_acc,best_val,best_train,epoch_time,cum_time
105,0.126683,,0.101300,0.128117,0.258,33.6
106,0.128550,,0.101300,0.128550,0.266,33.9
107,0.126600,,0.101300,0.128550,0.266,34.2
108,0.129067,,0.101300,0.129067,0.265,34.4
109,0.129900,,0.101300,0.129900,0.265,34.7
110,0.131417,,0.101300,0.131417,0.263,34.9
111,0.131050,,0.101300,0.131417,0.320,35.3
112,0.131383,,0.101300,0.131417,0.256,35.5
113,0.131567,,0.101300,0.131567,0.255,35.8
114,0.133150,,0.101300,0.133150,0.255,36.0
115,0.132050,,0.101300,0.133150,0.256,36.3
116,0.134000,,0.101300,0.134000,0.272,36.6
117,0.133750,,0.101300,0.134000,0.264,36.8
118,0.135433,,0.101300,0.135433,0.263,37.1
119,0.134833,,0.101300,0.135433,0.328,37.4
120,0.137550,,0.101300,0.137550,0.267,37.7
121,0.137617,,0.101300,0.137617,0.261,37.9
122,0.137200,,0.101300,0.137617,0.262,38.2
123,0.138150,,0.101300,0.138150,0.264,38.5
124,0.140550,,0.101300,0.140550,0.263,38.7
125,0.138717,,0.101300,0.140550,0.268,39.0
126,0.142400,,0.101300,0.142400,0.263,39.3
127,0.142400,,0.101300,0.142400,0.332,39.6
128,0.142717,,0.101300,0.142717,0.256,39.8
129,0.145367,,0.101300,0.145367,0.265,40.1
130,0.145900,,0.101300,0.145900,0.259,40.4
131,0.147117,,0.101300,0.147117,0.255,40.6
132,0.147933,,0.101300,0.147933,0.252,40.9
133,0.147600,,0.101300,0.147933,0.275,41.2
134,0.150083,,0.101300,0.150083,0.257,41.4
135,0.150717,,0.101300,0.150717,0.326,41.7
136,0.151133,,0.101300,0.151133,0.256,42.0
137,0.151633,,0.101300,0.151633,0.256,42.2
138,0.154417,,0.101300,0.154417,0.253,42.5
139,0.154133,,0.101300,0.154417,0.257,42.8
140,0.156400,,0.101300,0.156400,0.257,43.0
141,0.156617,,0.101300,0.156617,0.255,43.3
142,0.158867,,0.101300,0.158867,0.259,43.5
143,0.158117,,0.101300,0.158867,0.312,43.8
144,0.160483,,0.101300,0.160483,0.260,44.1
145,0.161683,,0.101300,0.161683,0.256,44.4
146,0.163067,,0.101300,0.163067,0.256,44.6
147,0.164350,,0.101300,0.164350,0.256,44.9
148,0.167183,,0.101300,0.167183,0.255,45.1
149,0.168450,,0.101300,0.168450,0.255,45.4
150,0.168583,0.16740000247955322,0.167400,0.168583,0.351,45.7
151,0.170850,,0.167400,0.170850,0.243,46.0
152,0.173400,,0.167400,0.173400,0.254,46.2
153,0.173033,,0.167400,0.173400,0.258,46.5
154,0.174800,,0.167400,0.174800,0.254,46.7
155,0.176467,,0.167400,0.176467,0.256,47.0
156,0.176867,,0.167400,0.176867,0.256,47.3
157,0.181817,,0.167400,0.181817,0.256,47.5
158,0.182617,,0.167400,0.182617,0.256,47.8
159,0.183883,,0.167400,0.183883,0.305,48.1
160,0.184917,,0.167400,0.184917,0.254,48.3
161,0.187833,,0.167400,0.187833,0.253,48.6
162,0.187750,,0.167400,0.187833,0.257,48.8
163,0.189400,,0.167400,0.189400,0.258,49.1
164,0.191817,,0.167400,0.191817,0.263,49.4
165,0.193833,,0.167400,0.193833,0.264,49.6
166,0.194883,,0.167400,0.194883,0.266,49.9
167,0.198267,,0.167400,0.198267,0.332,50.2
168,0.199183,,0.167400,0.199183,0.265,50.5
169,0.201467,,0.167400,0.201467,0.259,50.7
170,0.204050,,0.167400,0.204050,0.262,51.0
171,0.204400,,0.167400,0.204400,0.263,51.3
172,0.203867,,0.167400,0.204400,0.268,51.5
173,0.206100,,0.167400,0.206100,0.265,51.8
174,0.206117,,0.167400,0.206117,0.280,52.1
175,0.209533,,0.167400,0.209533,0.330,52.4
176,0.208467,,0.167400,0.209533,0.266,52.7
177,0.212800,,0.167400,0.212800,0.264,52.9
178,0.213600,,0.167400,0.213600,0.304,53.2
179,0.216850,,0.167400,0.216850,0.259,53.5
180,0.217717,,0.167400,0.217717,0.265,53.8
181,0.218333,,0.167400,0.218333,0.259,54.0
182,0.221033,,0.167400,0.221033,0.256,54.3
183,0.224083,,0.167400,0.224083,0.320,54.6
184,0.225017,,0.167400,0.225017,0.255,54.9
185,0.226117,,0.167400,0.226117,0.260,55.1
186,0.229317,,0.167400,0.229317,0.260,55.4
187,0.229550,,0.167400,0.229550,0.261,55.6
188,0.232017,,0.167400,0.232017,0.262,55.9
189,0.233883,,0.167400,0.233883,0.279,56.2
190,0.236333,,0.167400,0.236333,0.266,56.4
191,0.238417,,0.167400,0.238417,0.332,56.8
192,0.239817,,0.167400,0.239817,0.267,57.0
193,0.238250,,0.167400,0.239817,0.265,57.3
194,0.240933,,0.167400,0.240933,0.257,57.6
195,0.242133,,0.167400,0.242133,0.272,57.8
196,0.246617,,0.167400,0.246617,0.267,58.1
197,0.244667,,0.167400,0.246617,0.271,58.4
198,0.249133,,0.167400,0.249133,0.270,58.6
199,0.249517,,0.167400,0.249517,0.325,59.0
200,0.254033,0.28529998660087585,0.285300,0.254033,0.359,59.3
201,0.256600,,0.285300,0.256600,0.190,59.5
202,0.256750,,0.285300,0.256750,0.264,59.8
203,0.261717,,0.285300,0.261717,0.258,60.0
204,0.262167,,0.285300,0.262167,0.258,60.3
205,0.263367,,0.285300,0.263367,0.259,60.6
206,0.267000,,0.285300,0.267000,0.253,60.8
207,0.269183,,0.285300,0.269183,0.329,61.1
208,0.272167,,0.285300,0.272167,0.261,61.4
209,0.273850,,0.285300,0.273850,0.255,61.7
210,0.273717,,0.285300,0.273850,0.262,61.9
211,0.278800,,0.285300,0.278800,0.258,62.2
212,0.279767,,0.285300,0.279767,0.260,62.4
213,0.283133,,0.285300,0.283133,0.263,62.7
214,0.282300,,0.285300,0.283133,0.265,63.0
215,0.284850,,0.285300,0.284850,0.326,63.3
216,0.287250,,0.285300,0.287250,0.258,63.5
217,0.291967,,0.285300,0.291967,0.258,63.8
218,0.289967,,0.285300,0.291967,0.260,64.1
219,0.294150,,0.285300,0.294150,0.256,64.3
220,0.294783,,0.285300,0.294783,0.257,64.6
221,0.295250,,0.285300,0.295250,0.255,64.8
222,0.298050,,0.285300,0.298050,0.257,65.1
223,0.301717,,0.285300,0.301717,0.309,65.4
224,0.301850,,0.285300,0.301850,0.262,65.7
225,0.306050,,0.285300,0.306050,0.258,65.9
226,0.308467,,0.285300,0.308467,0.257,66.2
227,0.307267,,0.285300,0.308467,0.265,66.4
228,0.308950,,0.285300,0.308950,0.255,66.7
229,0.311117,,0.285300,0.311117,0.257,67.0
230,0.313650,,0.285300,0.313650,0.255,67.2
231,0.315600,,0.285300,0.315600,0.324,67.5
232,0.317167,,0.285300,0.317167,0.256,67.8
233,0.318400,,0.285300,0.318400,0.257,68.0
234,0.323100,,0.285300,0.323100,0.263,68.3
235,0.324600,,0.285300,0.324600,0.255,68.6
236,0.328900,,0.285300,0.328900,0.262,68.8
237,0.329250,,0.285300,0.329250,0.265,69.1
238,0.330917,,0.285300,0.330917,0.263,69.4
239,0.333750,,0.285300,0.333750,0.326,69.7
240,0.334067,,0.285300,0.334067,0.255,69.9
