epoch,train_acc,val_acc,best_val,best_train,epoch_time,cum_time
105,0.134017,,0.100800,0.134017,0.186,25.8
106,0.135717,,0.100800,0.135717,0.187,26.0
107,0.136383,,0.100800,0.136383,0.184,26.2
108,0.135833,,0.100800,0.136383,0.186,26.4
109,0.135633,,0.100800,0.136383,0.187,26.6
110,0.139150,,0.100800,0.139150,0.184,26.8
111,0.138283,,0.100800,0.139150,0.187,27.0
112,0.138100,,0.100800,0.139150,0.182,27.1
113,0.139050,,0.100800,0.139150,0.185,27.3
114,0.139067,,0.100800,0.139150,0.185,27.5
115,0.139783,,0.100800,0.139783,0.256,27.8
116,0.141883,,0.100800,0.141883,0.186,28.0
117,0.140500,,0.100800,0.141883,0.184,28.1
118,0.142100,,0.100800,0.142100,0.186,28.3
119,0.142300,,0.100800,0.142300,0.187,28.5
120,0.144567,,0.100800,0.144567,0.184,28.7
121,0.144267,,0.100800,0.144567,0.186,28.9
122,0.146300,,0.100800,0.146300,0.186,29.1
123,0.148900,,0.100800,0.148900,0.187,29.3
124,0.147400,,0.100800,0.148900,0.185,29.4
125,0.150067,,0.100800,0.150067,0.187,29.6
126,0.150550,,0.100800,0.150550,0.235,29.9
127,0.152533,,0.100800,0.152533,0.184,30.0
128,0.150667,,0.100800,0.152533,0.186,30.2
129,0.155267,,0.100800,0.155267,0.184,30.4
130,0.155833,,0.100800,0.155833,0.183,30.6
131,0.157367,,0.100800,0.157367,0.187,30.8
132,0.157433,,0.100800,0.157433,0.183,31.0
133,0.160883,,0.100800,0.160883,0.185,31.2
134,0.160133,,0.100800,0.160883,0.185,31.3
135,0.163367,,0.100800,0.163367,0.184,31.5
136,0.163817,,0.100800,0.163817,0.186,31.7
137,0.166683,,0.100800,0.166683,0.239,31.9
138,0.166867,,0.100800,0.166867,0.186,32.1
139,0.168483,,0.100800,0.168483,0.185,32.3
140,0.171183,,0.100800,0.171183,0.186,32.5
141,0.169900,,0.100800,0.171183,0.187,32.7
142,0.171467,,0.100800,0.171467,0.184,32.9
143,0.173583,,0.100800,0.173583,0.184,33.1
144,0.176633,,0.100800,0.176633,0.186,33.2
145,0.177283,,0.100800,0.177283,0.189,33.4
146,0.177033,,0.100800,0.177283,0.185,33.6
147,0.178283,,0.100800,0.178283,0.184,33.8
148,0.182217,,0.100800,0.182217,0.234,34.0
149,0.181817,,0.100800,0.182217,0.188,34.2
150,0.183567,0.19280000030994415,0.192800,0.183567,0.248,34.5
151,0.186150,,0.192800,0.186150,0.139,34.6
152,0.187767,,0.192800,0.187767,0.186,34.8
153,0.188667,,0.192800,0.188667,0.186,35.0
154,0.190083,,0.192800,0.190083,0.185,35.2
155,0.194050,,0.192800,0.194050,0.186,35.4
156,0.196200,,0.192800,0.196200,0.187,35.5
157,0.197867,,0.192800,0.197867,0.188,35.7
158,0.196150,,0.192800,0.197867,0.183,35.9
159,0.198167,,0.192800,0.198167,0.257,36.2
160,0.199983,,0.192800,0.199983,0.186,36.4
161,0.204083,,0.192800,0.204083,0.185,36.5
162,0.205550,,0.192800,0.205550,0.185,36.7
163,0.207800,,0.192800,0.207800,0.187,36.9
164,0.209033,,0.192800,0.209033,0.188,37.1
165,0.210717,,0.192800,0.210717,0.187,37.3
166,0.212117,,0.192800,0.212117,0.184,37.5
167,0.216050,,0.192800,0.216050,0.186,37.7
168,0.216167,,0.192800,0.216167,0.186,37.8
169,0.217850,,0.192800,0.217850,0.191,38.0
170,0.220650,,0.192800,0.220650,0.265,38.3
171,0.220900,,0.192800,0.220900,0.196,38.5
172,0.222333,,0.192800,0.222333,0.194,38.7
173,0.224250,,0.192800,0.224250,0.196,38.9
174,0.224350,,0.192800,0.224350,0.196,39.1
175,0.227300,,0.192800,0.227300,0.194,39.3
176,0.230450,,0.192800,0.230450,0.198,39.5
177,0.233467,,0.192800,0.233467,0.188,39.7
178,0.232583,,0.192800,0.233467,0.188,39.9
179,0.235717,,0.192800,0.235717,0.193,40.0
180,0.236850,,0.192800,0.236850,0.192,40.2
181,0.242400,,0.192800,0.242400,0.263,40.5
182,0.241500,,0.192800,0.242400,0.189,40.7
183,0.243783,,0.192800,0.243783,0.185,40.9
184,0.245400,,0.192800,0.245400,0.187,41.1
185,0.249517,,0.192800,0.249517,0.189,41.3
186,0.251217,,0.192800,0.251217,0.186,41.4
187,0.250017,,0.192800,0.251217,0.183,41.6
188,0.253367,,0.192800,0.253367,0.186,41.8
189,0.257333,,0.192800,0.257333,0.186,42.0
190,0.260150,,0.192800,0.260150,0.185,42.2
191,0.264017,,0.192800,0.264017,0.185,42.4
192,0.266700,,0.192800,0.266700,0.254,42.6
193,0.267850,,0.192800,0.267850,0.185,42.8
194,0.269950,,0.192800,0.269950,0.188,43.0
195,0.273800,,0.192800,0.273800,0.190,43.2
196,0.274267,,0.192800,0.274267,0.190,43.4
197,0.275867,,0.192800,0.275867,0.190,43.6
198,0.280033,,0.192800,0.280033,0.185,43.7
199,0.284883,,0.192800,0.284883,0.184,43.9
200,0.286000,0.31610000133514404,0.316100,0.286000,0.251,44.2
201,0.287900,,0.316100,0.287900,0.141,44.3
202,0.291533,,0.316100,0.291533,0.189,44.5
203,0.292650,,0.316100,0.292650,0.258,44.8
204,0.298533,,0.316100,0.298533,0.187,45.0
205,0.300883,,0.316100,0.300883,0.189,45.1
206,0.302967,,0.316100,0.302967,0.186,45.3
207,0.306400,,0.316100,0.306400,0.193,45.5
208,0.308167,,0.316100,0.308167,0.185,45.7
209,0.310717,,0.316100,0.310717,0.181,45.9
210,0.313983,,0.316100,0.313983,0.186,46.1
211,0.313717,,0.316100,0.313983,0.188,46.3
212,0.318600,,0.316100,0.318600,0.193,46.5
213,0.321650,,0.316100,0.321650,0.185,46.6
214,0.325417,,0.316100,0.325417,0.255,46.9
215,0.324183,,0.316100,0.325417,0.186,47.1
216,0.328017,,0.316100,0.328017,0.187,47.3
217,0.331900,,0.316100,0.331900,0.191,47.5
218,0.332500,,0.316100,0.332500,0.186,47.6
219,0.337433,,0.316100,0.337433,0.187,47.8
220,0.343267,,0.316100,0.343267,0.188,48.0
221,0.342400,,0.316100,0.343267,0.187,48.2
222,0.348233,,0.316100,0.348233,0.188,48.4
223,0.350167,,0.316100,0.350167,0.187,48.6
224,0.352750,,0.316100,0.352750,0.188,48.8
225,0.356783,,0.316100,0.356783,0.299,49.1
226,0.359567,,0.316100,0.359567,0.189,49.3
227,0.365500,,0.316100,0.365500,0.186,49.4
228,0.366717,,0.316100,0.366717,0.185,49.6
229,0.371400,,0.316100,0.371400,0.189,49.8
230,0.372400,,0.316100,0.372400,0.185,50.0
231,0.379150,,0.316100,0.379150,0.189,50.2
232,0.382867,,0.316100,0.382867,0.188,50.4
233,0.387117,,0.316100,0.387117,0.185,50.6
234,0.392933,,0.316100,0.392933,0.183,50.8
235,0.396783,,0.316100,0.396783,0.185,50.9
236,0.399417,,0.316100,0.399417,0.255,51.2
237,0.405767,,0.316100,0.405767,0.186,51.4
238,0.408850,,0.316100,0.408850,0.188,51.6
239,0.413883,,0.316100,0.413883,0.186,51.8
240,0.419317,,0.316100,0.419317,0.187,51.9
241,0.421667,,0.316100,0.421667,0.189,52.1
242,0.427283,,0.316100,0.427283,0.186,52.3
243,0.431917,,0.316100,0.431917,0.188,52.5
244,0.436633,,0.316100,0.436633,0.188,52.7
245,0.446517,,0.316100,0.446517,0.188,52.9
246,0.448433,,0.316100,0.448433,0.186,53.1
247,0.452433,,0.316100,0.452433,0.256,53.3
248,0.457017,,0.316100,0.457017,0.184,53.5
249,0.460950,,0.316100,0.460950,0.190,53.7
250,0.468033,0.6559000015258789,0.655900,0.468033,0.249,53.9
251,0.470933,,0.655900,0.470933,0.142,54.1
252,0.473700,,0.655900,0.473700,0.192,54.3
253,0.479933,,0.655900,0.479933,0.186,54.5
254,0.485250,,0.655900,0.485250,0.187,54.6
255,0.488183,,0.655900,0.488183,0.189,54.8
256,0.492333,,0.655900,0.492333,0.187,55.0
257,0.496117,,0.655900,0.496117,0.187,55.2
258,0.499150,,0.655900,0.499150,0.256,55.5
259,0.506000,,0.655900,0.506000,0.187,55.7
260,0.506167,,0.655900,0.506167,0.186,55.8
261,0.513267,,0.655900,0.513267,0.189,56.0
262,0.512633,,0.655900,0.513267,0.188,56.2
263,0.516633,,0.655900,0.516633,0.187,56.4
264,0.517950,,0.655900,0.517950,0.188,56.6
265,0.523733,,0.655900,0.523733,0.188,56.8
266,0.526900,,0.655900,0.526900,0.186,57.0
267,0.529933,,0.655900,0.529933,0.190,57.2
268,0.534817,,0.655900,0.534817,0.185,57.3
269,0.535050,,0.655900,0.535050,0.254,57.6
270,0.538317,,0.655900,0.538317,0.186,57.8
271,0.541833,,0.655900,0.541833,0.187,58.0
272,0.545883,,0.655900,0.545883,0.188,58.2
273,0.545967,,0.655900,0.545967,0.189,58.3
274,0.549133,,0.655900,0.549133,0.189,58.5
275,0.551667,,0.655900,0.551667,0.188,58.7
276,0.556817,,0.655900,0.556817,0.186,58.9
277,0.556183,,0.655900,0.556817,0.187,59.1
278,0.558767,,0.655900,0.558767,0.191,59.3
279,0.561933,,0.655900,0.561933,0.190,59.5
280,0.562717,,0.655900,0.562717,0.254,59.7
281,0.562967,,0.655900,0.562967,0.188,59.9
282,0.570567,,0.655900,0.570567,0.187,60.1
283,0.568667,,0.655900,0.570567,0.186,60.3
284,0.570117,,0.655900,0.570567,0.187,60.5
285,0.573517,,0.655900,0.573517,0.187,60.7
286,0.575133,,0.655900,0.575133,0.185,60.8
287,0.576633,,0.655900,0.576633,0.186,61.0
288,0.579133,,0.655900,0.579133,0.188,61.2
289,0.580800,,0.655900,0.580800,0.187,61.4
290,0.582350,,0.655900,0.582350,0.187,61.6
291,0.584250,,0.655900,0.584250,0.239,61.8
292,0.588717,,0.655900,0.588717,0.187,62.0
293,0.588933,,0.655900,0.588933,0.188,62.2
294,0.590817,,0.655900,0.590817,0.188,62.4
295,0.593383,,0.655900,0.593383,0.188,62.6
296,0.591833,,0.655900,0.593383,0.190,62.8
297,0.597550,,0.655900,0.597550,0.187,63.0
298,0.593850,,0.655900,0.597550,0.191,63.2
299,0.601983,,0.655900,0.601983,0.188,63.3
300,0.602700,0.75,0.750000,0.602700,0.251,63.6
301,0.608133,,0.750000,0.608133,0.143,63.7
302,0.606817,,0.750000,0.608133,0.252,64.0
303,0.607733,,0.750000,0.608133,0.189,64.2
304,0.610750,,0.750000,0.610750,0.187,64.4
305,0.608533,,0.750000,0.610750,0.190,64.6
306,0.613517,,0.750000,0.613517,0.189,64.7
307,0.612683,,0.750000,0.613517,0.187,64.9
308,0.616200,,0.750000,0.616200,0.186,65.1
309,0.615517,,0.750000,0.616200,0.186,65.3
310,0.619167,,0.750000,0.619167,0.187,65.5
311,0.621433,,0.750000,0.621433,0.185,65.7
312,0.621150,,0.750000,0.621433,0.187,65.9
313,0.624650,,0.750000,0.624650,0.254,66.1
314,0.625200,,0.750000,0.625200,0.187,66.3
315,0.626133,,0.750000,0.626133,0.188,66.5
316,0.627433,,0.750000,0.627433,0.188,66.7
317,0.629983,,0.750000,0.629983,0.186,66.9
318,0.630733,,0.750000,0.630733,0.186,67.0
319,0.630083,,0.750000,0.630733,0.184,67.2
320,0.632850,,0.750000,0.632850,0.189,67.4
321,0.633817,,0.750000,0.633817,0.188,67.6
322,0.633483,,0.750000,0.633817,0.189,67.8
323,0.637083,,0.750000,0.637083,0.189,68.0
324,0.638867,,0.750000,0.638867,0.252,68.2
325,0.635217,,0.750000,0.638867,0.187,68.4
326,0.640883,,0.750000,0.640883,0.189,68.6
327,0.639133,,0.750000,0.640883,0.189,68.8
328,0.642283,,0.750000,0.642283,0.190,69.0
329,0.640500,,0.750000,0.642283,0.187,69.2
330,0.643233,,0.750000,0.643233,0.187,69.4
331,0.645850,,0.750000,0.645850,0.190,69.6
332,0.645783,,0.750000,0.645850,0.187,69.7
333,0.647733,,0.750000,0.647733,0.187,69.9
334,0.648600,,0.750000,0.648600,0.190,70.1
335,0.649983,,0.750000,0.649983,0.253,70.4
336,0.650650,,0.750000,0.650650,0.188,70.6
337,0.648383,,0.750000,0.650650,0.188,70.8
338,0.651283,,0.750000,0.651283,0.188,70.9
