epoch,train_acc,val_acc,best_val,best_train,epoch_time,cum_time
46,0.110550,,0.098000,0.110550,0.111,15.5
47,0.110150,,0.098000,0.110550,0.114,15.6
48,0.109950,,0.098000,0.110550,0.112,15.7
49,0.110267,,0.098000,0.110550,0.114,15.8
50,0.108433,0.09189999848604202,0.098000,0.110550,0.144,16.0
51,0.111883,,0.098000,0.111883,0.107,16.1
52,0.111400,,0.098000,0.111883,0.111,16.2
53,0.111300,,0.098000,0.111883,0.125,16.3
54,0.114333,,0.098000,0.114333,0.130,16.4
55,0.113000,,0.098000,0.114333,0.111,16.5
56,0.114433,,0.098000,0.114433,0.112,16.7
57,0.115167,,0.098000,0.115167,0.109,16.8
58,0.113800,,0.098000,0.115167,0.120,16.9
59,0.112300,,0.098000,0.115167,0.132,17.0
60,0.114533,,0.098000,0.115167,0.112,17.1
61,0.117050,,0.098000,0.117050,0.112,17.2
62,0.115983,,0.098000,0.117050,0.112,17.4
63,0.117733,,0.098000,0.117733,0.111,17.5
64,0.116633,,0.098000,0.117733,0.113,17.6
65,0.119017,,0.098000,0.119017,0.113,17.7
66,0.118117,,0.098000,0.119017,0.112,17.8
67,0.117800,,0.098000,0.119017,0.114,17.9
68,0.119217,,0.098000,0.119217,0.112,18.0
69,0.116783,,0.098000,0.119217,0.112,18.1
70,0.119667,,0.098000,0.119667,0.111,18.3
71,0.117983,,0.098000,0.119667,0.110,18.4
72,0.120067,,0.098000,0.120067,0.110,18.5
73,0.119467,,0.098000,0.120067,0.115,18.6
74,0.119183,,0.098000,0.120067,0.128,18.7
75,0.119467,,0.098000,0.120067,0.113,18.8
76,0.119733,,0.098000,0.120067,0.114,18.9
77,0.120667,,0.098000,0.120667,0.113,19.1
78,0.121333,,0.098000,0.121333,0.119,19.2
79,0.120683,,0.098000,0.121333,0.131,19.3
80,0.120133,,0.098000,0.121333,0.119,19.4
81,0.121800,,0.098000,0.121800,0.116,19.5
82,0.122433,,0.098000,0.122433,0.130,19.7
83,0.121300,,0.098000,0.122433,0.113,19.8
84,0.121783,,0.098000,0.122433,0.111,19.9
85,0.121467,,0.098000,0.122433,0.116,20.0
86,0.122700,,0.098000,0.122700,0.111,20.1
87,0.122567,,0.098000,0.122700,0.111,20.2
88,0.123233,,0.098000,0.123233,0.112,20.3
89,0.123250,,0.098000,0.123250,0.111,20.5
90,0.121750,,0.098000,0.123250,0.112,20.6
91,0.123417,,0.098000,0.123417,0.111,20.7
92,0.123117,,0.098000,0.123417,0.110,20.8
93,0.124517,,0.098000,0.124517,0.111,20.9
94,0.122983,,0.098000,0.124517,0.112,21.0
95,0.124183,,0.098000,0.124517,0.116,21.1
96,0.123767,,0.098000,0.124517,0.113,21.2
97,0.123367,,0.098000,0.124517,0.112,21.4
98,0.124567,,0.098000,0.124567,0.110,21.5
99,0.124050,,0.098000,0.124567,0.111,21.6
100,0.123517,0.0989999920129776,0.099000,0.124567,0.137,21.7
101,0.123233,,0.099000,0.124567,0.105,21.8
102,0.125933,,0.099000,0.125933,0.112,21.9
103,0.125750,,0.099000,0.125933,0.112,22.0
104,0.125817,,0.099000,0.125933,0.112,22.2
105,0.125150,,0.099000,0.125933,0.113,22.3
106,0.127017,,0.099000,0.127017,0.110,22.4
107,0.125783,,0.099000,0.127017,0.111,22.5
108,0.127433,,0.099000,0.127433,0.111,22.6
109,0.127450,,0.099000,0.127450,0.116,22.7
110,0.128250,,0.099000,0.128250,0.131,22.8
111,0.128033,,0.099000,0.128250,0.117,23.0
112,0.128983,,0.099000,0.128983,0.134,23.1
113,0.130500,,0.099000,0.130500,0.111,23.2
114,0.131383,,0.099000,0.131383,0.112,23.3
115,0.129750,,0.099000,0.131383,0.112,23.4
116,0.131433,,0.099000,0.131433,0.112,23.5
117,0.131150,,0.099000,0.131433,0.112,23.7
118,0.132283,,0.099000,0.132283,0.113,23.8
119,0.131667,,0.099000,0.132283,0.113,23.9
