epoch,train_acc,val_acc,best_val,best_train,w_err,cos_o,epoch_time,cum_time
1344,0.586367,,0.638000,0.587450,,,0.137,206.3
1345,0.586583,,0.638000,0.587450,,,0.137,206.5
1346,0.586750,,0.638000,0.587450,,,0.140,206.6
1347,0.584033,,0.638000,0.587450,,,0.203,206.8
1348,0.586217,,0.638000,0.587450,,,0.137,207.0
1349,0.584500,,0.638000,0.587450,,,0.138,207.1
1350,0.585400,,0.638000,0.587450,,,0.138,207.2
1351,0.585250,,0.638000,0.587450,,,0.138,207.4
1352,0.585533,,0.638000,0.587450,,,0.136,207.5
1353,0.585750,,0.638000,0.587450,,,0.137,207.6
1354,0.587750,,0.638000,0.587750,,,0.138,207.8
1355,0.586017,,0.638000,0.587750,,,0.138,207.9
1356,0.590050,,0.638000,0.590050,,,0.136,208.1
1357,0.587050,,0.638000,0.590050,,,0.139,208.2
1358,0.589333,,0.638000,0.590050,,,0.135,208.3
1359,0.589400,,0.638000,0.590050,,,0.136,208.5
1360,0.587617,,0.638000,0.590050,,,0.135,208.6
1361,0.588817,,0.638000,0.590050,,,0.138,208.7
1362,0.591117,,0.638000,0.591117,,,0.203,208.9
1363,0.589200,,0.638000,0.591117,,,0.137,209.1
1364,0.591967,,0.638000,0.591967,,,0.143,209.2
1365,0.588850,,0.638000,0.591967,,,0.145,209.4
1366,0.591083,,0.638000,0.591967,,,0.137,209.5
1367,0.590250,,0.638000,0.591967,,,0.139,209.6
1368,0.589817,,0.638000,0.591967,,,0.138,209.8
1369,0.591667,,0.638000,0.591967,,,0.138,209.9
1370,0.593500,,0.638000,0.593500,,,0.140,210.1
1371,0.588933,,0.638000,0.593500,,,0.137,210.2
1372,0.590350,,0.638000,0.593500,,,0.139,210.3
1373,0.591683,,0.638000,0.593500,,,0.137,210.5
1374,0.591083,,0.638000,0.593500,,,0.138,210.6
1375,0.589050,,0.638000,0.593500,,,0.138,210.7
1376,0.589650,,0.638000,0.593500,,,0.137,210.9
1377,0.588167,,0.638000,0.593500,,,0.201,211.1
1378,0.589500,,0.638000,0.593500,,,0.137,211.2
1379,0.590183,,0.638000,0.593500,,,0.137,211.4
1380,0.590117,,0.638000,0.593500,,,0.136,211.5
1381,0.588700,,0.638000,0.593500,,,0.139,211.6
1382,0.587617,,0.638000,0.593500,,,0.137,211.8
1383,0.590167,,0.638000,0.593500,,,0.138,211.9
1384,0.589400,,0.638000,0.593500,,,0.139,212.0
1385,0.587200,,0.638000,0.593500,,,0.135,212.2
1386,0.589033,,0.638000,0.593500,,,0.138,212.3
1387,0.589533,,0.638000,0.593500,,,0.137,212.5
1388,0.592233,,0.638000,0.593500,,,0.138,212.6
1389,0.590217,,0.638000,0.593500,,,0.137,212.7
1390,0.590800,,0.638000,0.593500,,,0.138,212.9
1391,0.591250,,0.638000,0.593500,,,0.137,213.0
1392,0.590900,,0.638000,0.593500,,,0.204,213.2
1393,0.590400,,0.638000,0.593500,,,0.137,213.3
1394,0.588867,,0.638000,0.593500,,,0.138,213.5
1395,0.592983,,0.638000,0.593500,,,0.137,213.6
1396,0.589600,,0.638000,0.593500,,,0.138,213.8
1397,0.590867,,0.638000,0.593500,,,0.137,213.9
1398,0.592150,,0.638000,0.593500,,,0.137,214.0
1399,0.589800,,0.638000,0.593500,,,0.139,214.2
1400,0.590233,0.6475000381469727,0.647500,0.593500,0.0953536257147789,0.6371448040008545,0.435,214.6
1401,0.590517,,0.647500,0.593500,,,0.136,214.7
1402,0.591050,,0.647500,0.593500,,,0.138,214.9
1403,0.589100,,0.647500,0.593500,,,0.138,215.0
1404,0.591933,,0.647500,0.593500,,,0.137,215.2
1405,0.589150,,0.647500,0.593500,,,0.202,215.4
1406,0.591333,,0.647500,0.593500,,,0.136,215.5
1407,0.591817,,0.647500,0.593500,,,0.138,215.6
1408,0.589683,,0.647500,0.593500,,,0.138,215.8
1409,0.591683,,0.647500,0.593500,,,0.136,215.9
1410,0.586383,,0.647500,0.593500,,,0.137,216.0
1411,0.589700,,0.647500,0.593500,,,0.136,216.2
1412,0.590517,,0.647500,0.593500,,,0.137,216.3
1413,0.590267,,0.647500,0.593500,,,0.135,216.5
1414,0.589633,,0.647500,0.593500,,,0.138,216.6
1415,0.589850,,0.647500,0.593500,,,0.138,216.7
1416,0.589517,,0.647500,0.593500,,,0.140,216.9
1417,0.591583,,0.647500,0.593500,,,0.136,217.0
1418,0.589350,,0.647500,0.593500,,,0.137,217.1
1419,0.588833,,0.647500,0.593500,,,0.138,217.3
1420,0.590867,,0.647500,0.593500,,,0.211,217.5
1421,0.592100,,0.647500,0.593500,,,0.137,217.6
1422,0.591900,,0.647500,0.593500,,,0.229,217.9
1423,0.588450,,0.647500,0.593500,,,0.138,218.0
1424,0.591850,,0.647500,0.593500,,,0.141,218.1
1425,0.590150,,0.647500,0.593500,,,0.136,218.3
1426,0.589683,,0.647500,0.593500,,,0.136,218.4
1427,0.592700,,0.647500,0.593500,,,0.137,218.5
1428,0.589833,,0.647500,0.593500,,,0.136,218.7
1429,0.595117,,0.647500,0.595117,,,0.136,218.8
1430,0.593183,,0.647500,0.595117,,,0.139,219.0
1431,0.592050,,0.647500,0.595117,,,0.138,219.1
1432,0.590783,,0.647500,0.595117,,,0.140,219.2
1433,0.591233,,0.647500,0.595117,,,0.136,219.4
1434,0.591533,,0.647500,0.595117,,,0.190,219.6
1435,0.591717,,0.647500,0.595117,,,0.138,219.7
1436,0.592100,,0.647500,0.595117,,,0.137,219.8
1437,0.591267,,0.647500,0.595117,,,0.137,220.0
1438,0.592967,,0.647500,0.595117,,,0.137,220.1
1439,0.592100,,0.647500,0.595117,,,0.136,220.2
1440,0.592983,,0.647500,0.595117,,,0.135,220.4
1441,0.592733,,0.647500,0.595117,,,0.137,220.5
1442,0.591800,,0.647500,0.595117,,,0.137,220.7
1443,0.592217,,0.647500,0.595117,,,0.136,220.8
1444,0.591567,,0.647500,0.595117,,,0.136,220.9
1445,0.592667,,0.647500,0.595117,,,0.137,221.1
1446,0.594133,,0.647500,0.595117,,,0.137,221.2
1447,0.594133,,0.647500,0.595117,,,0.136,221.3
1448,0.593367,,0.647500,0.595117,,,0.137,221.5
1449,0.594067,,0.647500,0.595117,,,0.202,221.7
1450,0.594883,,0.647500,0.595117,,,0.135,221.8
1451,0.594050,,0.647500,0.595117,,,0.140,222.0
1452,0.596383,,0.647500,0.596383,,,0.146,222.1
1453,0.593700,,0.647500,0.596383,,,0.136,222.2
1454,0.595733,,0.647500,0.596383,,,0.137,222.4
1455,0.595433,,0.647500,0.596383,,,0.137,222.5
1456,0.593667,,0.647500,0.596383,,,0.139,222.6
1457,0.593533,,0.647500,0.596383,,,0.137,222.8
1458,0.593700,,0.647500,0.596383,,,0.136,222.9
1459,0.593000,,0.647500,0.596383,,,0.137,223.1
1460,0.596083,,0.647500,0.596383,,,0.137,223.2
1461,0.592583,,0.647500,0.596383,,,0.138,223.3
1462,0.594333,,0.647500,0.596383,,,0.136,223.5
1463,0.593650,,0.647500,0.596383,,,0.137,223.6
1464,0.593250,,0.647500,0.596383,,,0.204,223.8
1465,0.593717,,0.647500,0.596383,,,0.137,223.9
1466,0.594217,,0.647500,0.596383,,,0.138,224.1
1467,0.594450,,0.647500,0.596383,,,0.136,224.2
1468,0.592533,,0.647500,0.596383,,,0.136,224.4
1469,0.594883,,0.647500,0.596383,,,0.136,224.5
1470,0.592783,,0.647500,0.596383,,,0.137,224.6
1471,0.593183,,0.647500,0.596383,,,0.136,224.8
1472,0.593050,,0.647500,0.596383,,,0.137,224.9
1473,0.593333,,0.647500,0.596383,,,0.138,225.0
1474,0.593967,,0.647500,0.596383,,,0.136,225.2
1475,0.596017,,0.647500,0.596383,,,0.138,225.3
1476,0.593017,,0.647500,0.596383,,,0.137,225.5
1477,0.596000,,0.647500,0.596383,,,0.138,225.6
1478,0.593367,,0.647500,0.596383,,,0.137,225.7
1479,0.595200,,0.647500,0.596383,,,0.203,225.9
1480,0.597300,,0.647500,0.597300,,,0.137,226.1
1481,0.594367,,0.647500,0.597300,,,0.138,226.2
1482,0.594983,,0.647500,0.597300,,,0.137,226.3
1483,0.595183,,0.647500,0.597300,,,0.136,226.5
1484,0.593917,,0.647500,0.597300,,,0.137,226.6
1485,0.594667,,0.647500,0.597300,,,0.137,226.7
1486,0.594783,,0.647500,0.597300,,,0.137,226.9
1487,0.595933,,0.647500,0.597300,,,0.137,227.0
1488,0.595633,,0.647500,0.597300,,,0.138,227.2
1489,0.594950,,0.647500,0.597300,,,0.137,227.3
1490,0.592467,,0.647500,0.597300,,,0.136,227.4
1491,0.596417,,0.647500,0.597300,,,0.137,227.6
1492,0.595383,,0.647500,0.597300,,,0.137,227.7
1493,0.594683,,0.647500,0.597300,,,0.140,227.8
1494,0.595433,,0.647500,0.597300,,,0.205,228.1
1495,0.594567,,0.647500,0.597300,,,0.137,228.2
1496,0.595617,,0.647500,0.597300,,,0.137,228.3
1497,0.596033,,0.647500,0.597300,,,0.137,228.5
1498,0.596517,,0.647500,0.597300,,,0.137,228.6
1499,0.594950,,0.647500,0.597300,,,0.136,228.7
1500,0.595350,0.6420000195503235,0.647500,0.597300,0.09666547179222107,0.6369955539703369,0.433,229.2
1501,0.597967,,0.647500,0.597967,,,0.136,229.3
1502,0.595100,,0.647500,0.597967,,,0.139,229.4
1503,0.594150,,0.647500,0.597967,,,0.137,229.6
1504,0.593600,,0.647500,0.597967,,,0.139,229.7
1505,0.595333,,0.647500,0.597967,,,0.137,229.9
1506,0.595783,,0.647500,0.597967,,,0.138,230.0
1507,0.597467,,0.647500,0.597967,,,0.205,230.2
1508,0.595967,,0.647500,0.597967,,,0.138,230.3
1509,0.596017,,0.647500,0.597967,,,0.137,230.5
1510,0.595850,,0.647500,0.597967,,,0.139,230.6
1511,0.597150,,0.647500,0.597967,,,0.136,230.8
1512,0.596317,,0.647500,0.597967,,,0.138,230.9
1513,0.594967,,0.647500,0.597967,,,0.140,231.0
1514,0.596067,,0.647500,0.597967,,,0.138,231.2
1515,0.596550,,0.647500,0.597967,,,0.135,231.3
1516,0.597700,,0.647500,0.597967,,,0.137,231.4
1517,0.597833,,0.647500,0.597967,,,0.136,231.6
1518,0.597083,,0.647500,0.597967,,,0.139,231.7
1519,0.596650,,0.647500,0.597967,,,0.140,231.9
1520,0.596917,,0.647500,0.597967,,,0.138,232.0
1521,0.599050,,0.647500,0.599050,,,0.203,232.2
1522,0.597000,,0.647500,0.599050,,,0.138,232.3
1523,0.600517,,0.647500,0.600517,,,0.137,232.5
1524,0.597300,,0.647500,0.600517,,,0.138,232.6
1525,0.600567,,0.647500,0.600567,,,0.136,232.7
1526,0.598033,,0.647500,0.600567,,,0.137,232.9
1527,0.598233,,0.647500,0.600567,,,0.138,233.0
1528,0.599400,,0.647500,0.600567,,,0.137,233.2
1529,0.598183,,0.647500,0.600567,,,0.138,233.3
1530,0.597833,,0.647500,0.600567,,,0.138,233.4
1531,0.600067,,0.647500,0.600567,,,0.139,233.6
1532,0.595733,,0.647500,0.600567,,,0.139,233.7
1533,0.598300,,0.647500,0.600567,,,0.137,233.9
1534,0.595583,,0.647500,0.600567,,,0.137,234.0
1535,0.598733,,0.647500,0.600567,,,0.137,234.1
1536,0.598917,,0.647500,0.600567,,,0.204,234.3
1537,0.599117,,0.647500,0.600567,,,0.139,234.5
1538,0.599517,,0.647500,0.600567,,,0.136,234.6
1539,0.596233,,0.647500,0.600567,,,0.140,234.7
1540,0.597533,,0.647500,0.600567,,,0.145,234.9
1541,0.596483,,0.647500,0.600567,,,0.138,235.0
1542,0.598250,,0.647500,0.600567,,,0.139,235.2
1543,0.596183,,0.647500,0.600567,,,0.137,235.3
1544,0.598250,,0.647500,0.600567,,,0.137,235.4
1545,0.598750,,0.647500,0.600567,,,0.137,235.6
1546,0.599150,,0.647500,0.600567,,,0.136,235.7
1547,0.596967,,0.647500,0.600567,,,0.136,235.8
1548,0.595217,,0.647500,0.600567,,,0.139,236.0
1549,0.600033,,0.647500,0.600567,,,0.137,236.1
1550,0.598433,,0.647500,0.600567,,,0.138,236.3
1551,0.597533,,0.647500,0.600567,,,0.201,236.5
1552,0.598133,,0.647500,0.600567,,,0.137,236.6
1553,0.595500,,0.647500,0.600567,,,0.138,236.7
1554,0.598250,,0.647500,0.600567,,,0.139,236.9
1555,0.596683,,0.647500,0.600567,,,0.137,237.0
1556,0.599517,,0.647500,0.600567,,,0.139,237.2
1557,0.599417,,0.647500,0.600567,,,0.138,237.3
1558,0.598800,,0.647500,0.600567,,,0.138,237.4
1559,0.598217,,0.647500,0.600567,,,0.138,237.6
1560,0.596700,,0.647500,0.600567,,,0.137,237.7
1561,0.598167,,0.647500,0.600567,,,0.136,237.8
1562,0.599850,,0.647500,0.600567,,,0.135,238.0
1563,0.599033,,0.647500,0.600567,,,0.137,238.1
1564,0.595683,,0.647500,0.600567,,,0.136,238.2
1565,0.596867,,0.647500,0.600567,,,0.138,238.4
1566,0.599783,,0.647500,0.600567,,,0.205,238.6
1567,0.597183,,0.647500,0.600567,,,0.137,238.7
1568,0.596533,,0.647500,0.600567,,,0.136,238.9
1569,0.597650,,0.647500,0.600567,,,0.138,239.0
1570,0.599117,,0.647500,0.600567,,,0.137,239.1
1571,0.600033,,0.647500,0.600567,,,0.137,239.3
1572,0.598267,,0.647500,0.600567,,,0.136,239.4
1573,0.597500,,0.647500,0.600567,,,0.135,239.5
1574,0.597617,,0.647500,0.600567,,,0.137,239.7
1575,0.597583,,0.647500,0.600567,,,0.136,239.8
1576,0.596933,,0.647500,0.600567,,,0.137,240.0
1577,0.596650,,0.647500,0.600567,,,0.136,240.1
1578,0.597667,,0.647500,0.600567,,,0.136,240.2
1579,0.594283,,0.647500,0.600567,,,0.138,240.4
1580,0.595833,,0.647500,0.600567,,,0.138,240.5
1581,0.595700,,0.647500,0.600567,,,0.205,240.7
1582,0.598700,,0.647500,0.600567,,,0.136,240.8
1583,0.597450,,0.647500,0.600567,,,0.137,241.0
1584,0.597733,,0.647500,0.600567,,,0.137,241.1
1585,0.599650,,0.647500,0.600567,,,0.137,241.3
1586,0.596383,,0.647500,0.600567,,,0.138,241.4
1587,0.597483,,0.647500,0.600567,,,0.136,241.5
1588,0.599167,,0.647500,0.600567,,,0.136,241.7
1589,0.599567,,0.647500,0.600567,,,0.137,241.8
1590,0.598283,,0.647500,0.600567,,,0.139,241.9
1591,0.597967,,0.647500,0.600567,,,0.136,242.1
1592,0.598600,,0.647500,0.600567,,,0.137,242.2
1593,0.599967,,0.647500,0.600567,,,0.137,242.4
1594,0.599300,,0.647500,0.600567,,,0.138,242.5
1595,0.599683,,0.647500,0.600567,,,0.137,242.6
1596,0.597733,,0.647500,0.600567,,,0.204,242.8
1597,0.597250,,0.647500,0.600567,,,0.139,243.0
1598,0.598983,,0.647500,0.600567,,,0.137,243.1
1599,0.597850,,0.647500,0.600567,,,0.134,243.2
1600,0.596567,0.6575000286102295,0.657500,0.600567,0.09242993593215942,0.6508009433746338,0.435,243.7
1601,0.598550,,0.657500,0.600567,,,0.135,243.8
1602,0.597383,,0.657500,0.600567,,,0.137,244.0
1603,0.597483,,0.657500,0.600567,,,0.137,244.1
1604,0.597167,,0.657500,0.600567,,,0.136,244.2
1605,0.596567,,0.657500,0.600567,,,0.140,244.4
1606,0.600350,,0.657500,0.600567,,,0.139,244.5
1607,0.597900,,0.657500,0.600567,,,0.137,244.6
1608,0.600083,,0.657500,0.600567,,,0.137,244.8
1609,0.599167,,0.657500,0.600567,,,0.202,245.0
1610,0.597300,,0.657500,0.600567,,,0.137,245.1
1611,0.596333,,0.657500,0.600567,,,0.138,245.3
1612,0.599883,,0.657500,0.600567,,,0.139,245.4
1613,0.596650,,0.657500,0.600567,,,0.138,245.5
1614,0.598833,,0.657500,0.600567,,,0.137,245.7
1615,0.598617,,0.657500,0.600567,,,0.138,245.8
1616,0.599317,,0.657500,0.600567,,,0.139,245.9
1617,0.599183,,0.657500,0.600567,,,0.136,246.1
1618,0.594967,,0.657500,0.600567,,,0.137,246.2
1619,0.594600,,0.657500,0.600567,,,0.136,246.4
1620,0.596000,,0.657500,0.600567,,,0.140,246.5
1621,0.598467,,0.657500,0.600567,,,0.136,246.6
1622,0.599133,,0.657500,0.600567,,,0.139,246.8
1623,0.600717,,0.657500,0.600717,,,0.137,246.9
1624,0.598650,,0.657500,0.600717,,,0.212,247.1
1625,0.598267,,0.657500,0.600717,,,0.222,247.3
1626,0.596283,,0.657500,0.600717,,,0.137,247.5
1627,0.598450,,0.657500,0.600717,,,0.148,247.6
1628,0.599600,,0.657500,0.600717,,,0.137,247.8
1629,0.598267,,0.657500,0.600717,,,0.138,247.9
1630,0.597167,,0.657500,0.600717,,,0.136,248.0
1631,0.599233,,0.657500,0.600717,,,0.136,248.2
1632,0.595733,,0.657500,0.600717,,,0.135,248.3
1633,0.596500,,0.657500,0.600717,,,0.137,248.4
1634,0.598883,,0.657500,0.600717,,,0.138,248.6
1635,0.598617,,0.657500,0.600717,,,0.138,248.7
1636,0.597533,,0.657500,0.600717,,,0.137,248.9
1637,0.598683,,0.657500,0.600717,,,0.138,249.0
1638,0.598417,,0.657500,0.600717,,,0.192,249.2
1639,0.598117,,0.657500,0.600717,,,0.140,249.3
1640,0.599483,,0.657500,0.600717,,,0.138,249.5
1641,0.599383,,0.657500,0.600717,,,0.138,249.6
1642,0.597200,,0.657500,0.600717,,,0.137,249.7
1643,0.598400,,0.657500,0.600717,,,0.138,249.9
1644,0.598717,,0.657500,0.600717,,,0.136,250.0
1645,0.600333,,0.657500,0.600717,,,0.136,250.2
1646,0.600583,,0.657500,0.600717,,,0.137,250.3
1647,0.600300,,0.657500,0.600717,,,0.138,250.4
1648,0.600150,,0.657500,0.600717,,,0.137,250.6
1649,0.600550,,0.657500,0.600717,,,0.137,250.7
1650,0.598167,,0.657500,0.600717,,,0.140,250.8
1651,0.597317,,0.657500,0.600717,,,0.136,251.0
1652,0.598067,,0.657500,0.600717,,,0.138,251.1
1653,0.600950,,0.657500,0.600950,,,0.201,251.3
1654,0.596367,,0.657500,0.600950,,,0.137,251.5
1655,0.599850,,0.657500,0.600950,,,0.138,251.6
1656,0.598467,,0.657500,0.600950,,,0.139,251.7
1657,0.598317,,0.657500,0.600950,,,0.139,251.9
1658,0.598883,,0.657500,0.600950,,,0.136,252.0
1659,0.596883,,0.657500,0.600950,,,0.137,252.1
1660,0.599967,,0.657500,0.600950,,,0.138,252.3
1661,0.599767,,0.657500,0.600950,,,0.137,252.4
1662,0.597967,,0.657500,0.600950,,,0.138,252.6
1663,0.599150,,0.657500,0.600950,,,0.140,252.7
1664,0.597900,,0.657500,0.600950,,,0.144,252.8
1665,0.600317,,0.657500,0.600950,,,0.140,253.0
1666,0.599967,,0.657500,0.600950,,,0.142,253.1
1667,0.601167,,0.657500,0.601167,,,0.141,253.3
1668,0.599167,,0.657500,0.601167,,,0.204,253.5
1669,0.597667,,0.657500,0.601167,,,0.137,253.6
1670,0.598800,,0.657500,0.601167,,,0.139,253.7
1671,0.598317,,0.657500,0.601167,,,0.139,253.9
1672,0.601033,,0.657500,0.601167,,,0.138,254.0
1673,0.599267,,0.657500,0.601167,,,0.139,254.2
1674,0.599650,,0.657500,0.601167,,,0.137,254.3
1675,0.599600,,0.657500,0.601167,,,0.138,254.4
1676,0.600083,,0.657500,0.601167,,,0.139,254.6
1677,0.598783,,0.657500,0.601167,,,0.137,254.7
1678,0.599283,,0.657500,0.601167,,,0.139,254.8
1679,0.598900,,0.657500,0.601167,,,0.137,255.0
1680,0.601100,,0.657500,0.601167,,,0.139,255.1
1681,0.598650,,0.657500,0.601167,,,0.136,255.3
1682,0.598383,,0.657500,0.601167,,,0.139,255.4
1683,0.601100,,0.657500,0.601167,,,0.202,255.6
1684,0.599133,,0.657500,0.601167,,,0.139,255.7
1685,0.601550,,0.657500,0.601550,,,0.139,255.9
1686,0.600950,,0.657500,0.601550,,,0.136,256.0
1687,0.599383,,0.657500,0.601550,,,0.137,256.2
1688,0.603683,,0.657500,0.603683,,,0.138,256.3
1689,0.600933,,0.657500,0.603683,,,0.136,256.4
1690,0.601200,,0.657500,0.603683,,,0.138,256.6
1691,0.602317,,0.657500,0.603683,,,0.137,256.7
1692,0.602200,,0.657500,0.603683,,,0.138,256.8
1693,0.598833,,0.657500,0.603683,,,0.137,257.0
1694,0.599733,,0.657500,0.603683,,,0.138,257.1
1695,0.600833,,0.657500,0.603683,,,0.137,257.3
1696,0.602217,,0.657500,0.603683,,,0.138,257.4
1697,0.601867,,0.657500,0.603683,,,0.137,257.5
1698,0.602033,,0.657500,0.603683,,,0.210,257.7
1699,0.602133,,0.657500,0.603683,,,0.146,257.9
1700,0.600250,0.6525000333786011,0.657500,0.603683,0.09165198355913162,0.6439242362976074,0.436,258.3
1701,0.599133,,0.657500,0.603683,,,0.136,258.5
1702,0.601300,,0.657500,0.603683,,,0.138,258.6
1703,0.597983,,0.657500,0.603683,,,0.138,258.7
1704,0.599500,,0.657500,0.603683,,,0.137,258.9
1705,0.598700,,0.657500,0.603683,,,0.138,259.0
1706,0.598450,,0.657500,0.603683,,,0.139,259.1
1707,0.600083,,0.657500,0.603683,,,0.137,259.3
1708,0.602583,,0.657500,0.603683,,,0.137,259.4
1709,0.600733,,0.657500,0.603683,,,0.139,259.6
1710,0.601750,,0.657500,0.603683,,,0.138,259.7
1711,0.598683,,0.657500,0.603683,,,0.203,259.9
1712,0.600817,,0.657500,0.603683,,,0.139,260.0
1713,0.599783,,0.657500,0.603683,,,0.136,260.2
1714,0.600900,,0.657500,0.603683,,,0.136,260.3
1715,0.597700,,0.657500,0.603683,,,0.138,260.4
1716,0.600767,,0.657500,0.603683,,,0.137,260.6
1717,0.598383,,0.657500,0.603683,,,0.144,260.7
1718,0.600000,,0.657500,0.603683,,,0.138,260.9
1719,0.601267,,0.657500,0.603683,,,0.138,261.0
1720,0.599150,,0.657500,0.603683,,,0.137,261.1
1721,0.599433,,0.657500,0.603683,,,0.135,261.3
1722,0.598833,,0.657500,0.603683,,,0.135,261.4
1723,0.601017,,0.657500,0.603683,,,0.138,261.6
1724,0.602467,,0.657500,0.603683,,,0.136,261.7
1725,0.602950,,0.657500,0.603683,,,0.139,261.8
1726,0.600183,,0.657500,0.603683,,,0.201,262.0
1727,0.598750,,0.657500,0.603683,,,0.140,262.2
1728,0.602067,,0.657500,0.603683,,,0.139,262.3
1729,0.599367,,0.657500,0.603683,,,0.138,262.4
1730,0.602650,,0.657500,0.603683,,,0.139,262.6
1731,0.602450,,0.657500,0.603683,,,0.135,262.7
1732,0.602050,,0.657500,0.603683,,,0.139,262.9
1733,0.603517,,0.657500,0.603683,,,0.137,263.0
1734,0.604150,,0.657500,0.604150,,,0.136,263.1
1735,0.602867,,0.657500,0.604150,,,0.136,263.3
1736,0.603500,,0.657500,0.604150,,,0.136,263.4
1737,0.601000,,0.657500,0.604150,,,0.137,263.5
1738,0.604233,,0.657500,0.604233,,,0.136,263.7
1739,0.604983,,0.657500,0.604983,,,0.135,263.8
1740,0.604167,,0.657500,0.604983,,,0.138,263.9
1741,0.604900,,0.657500,0.604983,,,0.201,264.2
1742,0.603883,,0.657500,0.604983,,,0.138,264.3
1743,0.602300,,0.657500,0.604983,,,0.138,264.4
1744,0.605250,,0.657500,0.605250,,,0.139,264.6
1745,0.605367,,0.657500,0.605367,,,0.136,264.7
1746,0.604900,,0.657500,0.605367,,,0.138,264.8
1747,0.604000,,0.657500,0.605367,,,0.136,265.0
1748,0.603117,,0.657500,0.605367,,,0.136,265.1
1749,0.605017,,0.657500,0.605367,,,0.136,265.2
1750,0.602667,,0.657500,0.605367,,,0.138,265.4
1751,0.605683,,0.657500,0.605683,,,0.137,265.5
1752,0.602350,,0.657500,0.605683,,,0.139,265.7
1753,0.603333,,0.657500,0.605683,,,0.139,265.8
1754,0.604117,,0.657500,0.605683,,,0.137,265.9
1755,0.602683,,0.657500,0.605683,,,0.139,266.1
1756,0.604633,,0.657500,0.605683,,,0.205,266.3
1757,0.602633,,0.657500,0.605683,,,0.139,266.4
1758,0.605517,,0.657500,0.605683,,,0.136,266.6
1759,0.604550,,0.657500,0.605683,,,0.137,266.7
1760,0.606350,,0.657500,0.606350,,,0.138,266.8
1761,0.605533,,0.657500,0.606350,,,0.137,267.0
1762,0.603367,,0.657500,0.606350,,,0.136,267.1
1763,0.602900,,0.657500,0.606350,,,0.137,267.2
1764,0.603817,,0.657500,0.606350,,,0.138,267.4
1765,0.606900,,0.657500,0.606900,,,0.136,267.5
1766,0.601933,,0.657500,0.606900,,,0.137,267.7
1767,0.605700,,0.657500,0.606900,,,0.137,267.8
1768,0.605600,,0.657500,0.606900,,,0.137,267.9
1769,0.602750,,0.657500,0.606900,,,0.137,268.1
1770,0.604950,,0.657500,0.606900,,,0.136,268.2
1771,0.605350,,0.657500,0.606900,,,0.203,268.4
1772,0.604550,,0.657500,0.606900,,,0.139,268.5
1773,0.604650,,0.657500,0.606900,,,0.135,268.7
1774,0.605300,,0.657500,0.606900,,,0.137,268.8
1775,0.603700,,0.657500,0.606900,,,0.138,269.0
1776,0.605267,,0.657500,0.606900,,,0.138,269.1
1777,0.605850,,0.657500,0.606900,,,0.139,269.2
1778,0.605517,,0.657500,0.606900,,,0.136,269.4
1779,0.607367,,0.657500,0.607367,,,0.139,269.5
1780,0.605467,,0.657500,0.607367,,,0.136,269.6
1781,0.606417,,0.657500,0.607367,,,0.137,269.8
1782,0.604900,,0.657500,0.607367,,,0.138,269.9
1783,0.604350,,0.657500,0.607367,,,0.137,270.1
1784,0.604033,,0.657500,0.607367,,,0.137,270.2
1785,0.605000,,0.657500,0.607367,,,0.138,270.3
1786,0.603517,,0.657500,0.607367,,,0.206,270.5
1787,0.606967,,0.657500,0.607367,,,0.137,270.7
1788,0.605850,,0.657500,0.607367,,,0.139,270.8
1789,0.605567,,0.657500,0.607367,,,0.139,270.9
1790,0.605150,,0.657500,0.607367,,,0.135,271.1
1791,0.605617,,0.657500,0.607367,,,0.137,271.2
1792,0.604283,,0.657500,0.607367,,,0.138,271.4
1793,0.605283,,0.657500,0.607367,,,0.137,271.5
1794,0.605650,,0.657500,0.607367,,,0.137,271.6
1795,0.606100,,0.657500,0.607367,,,0.138,271.8
1796,0.606700,,0.657500,0.607367,,,0.138,271.9
1797,0.601733,,0.657500,0.607367,,,0.138,272.0
1798,0.609117,,0.657500,0.609117,,,0.136,272.2
1799,0.603217,,0.657500,0.609117,,,0.138,272.3
1800,0.606233,0.6460000276565552,0.657500,0.609117,0.08907613158226013,0.646797239780426,0.441,272.8
1801,0.603200,,0.657500,0.609117,,,0.198,273.0
1802,0.603167,,0.657500,0.609117,,,0.137,273.1
1803,0.604767,,0.657500,0.609117,,,0.137,273.2
1804,0.603583,,0.657500,0.609117,,,0.137,273.4
1805,0.604450,,0.657500,0.609117,,,0.137,273.5
1806,0.604050,,0.657500,0.609117,,,0.135,273.6
1807,0.606750,,0.657500,0.609117,,,0.139,273.8
1808,0.604350,,0.657500,0.609117,,,0.138,273.9
1809,0.603000,,0.657500,0.609117,,,0.137,274.1
1810,0.605267,,0.657500,0.609117,,,0.138,274.2
1811,0.606200,,0.657500,0.609117,,,0.137,274.3
1812,0.604467,,0.657500,0.609117,,,0.138,274.5
1813,0.606667,,0.657500,0.609117,,,0.137,274.6
1814,0.605417,,0.657500,0.609117,,,0.204,274.8
1815,0.608733,,0.657500,0.609117,,,0.137,274.9
1816,0.607600,,0.657500,0.609117,,,0.137,275.1
1817,0.605833,,0.657500,0.609117,,,0.139,275.2
1818,0.607800,,0.657500,0.609117,,,0.138,275.4
1819,0.607150,,0.657500,0.609117,,,0.137,275.5
1820,0.605783,,0.657500,0.609117,,,0.137,275.6
