epoch,train_acc,val_acc,best_val,best_train,w_err,cos_o,epoch_time,cum_time
56,0.111633,,0.149000,0.112633,,,0.131,15.2
57,0.112333,,0.149000,0.112633,,,0.131,15.3
58,0.111133,,0.149000,0.112633,,,0.127,15.5
59,0.111467,,0.149000,0.112633,,,0.130,15.6
60,0.110983,,0.149000,0.112633,,,0.134,15.7
61,0.112633,,0.149000,0.112633,,,0.131,15.9
62,0.113000,,0.149000,0.113000,,,0.202,16.1
63,0.111733,,0.149000,0.113000,,,0.134,16.2
64,0.111683,,0.149000,0.113000,,,0.135,16.3
65,0.112317,,0.149000,0.113000,,,0.136,16.5
66,0.111683,,0.149000,0.113000,,,0.136,16.6
67,0.112617,,0.149000,0.113000,,,0.134,16.7
68,0.112717,,0.149000,0.113000,,,0.144,16.9
69,0.111883,,0.149000,0.113000,,,0.132,17.0
70,0.112483,,0.149000,0.113000,,,0.133,17.2
71,0.112933,,0.149000,0.113000,,,0.131,17.3
72,0.112600,,0.149000,0.113000,,,0.132,17.4
73,0.112383,,0.149000,0.113000,,,0.132,17.5
74,0.112500,,0.149000,0.113000,,,0.135,17.7
75,0.112950,,0.149000,0.113000,,,0.132,17.8
76,0.112117,,0.149000,0.113000,,,0.132,17.9
77,0.113200,,0.149000,0.113200,,,0.184,18.1
78,0.112883,,0.149000,0.113200,,,0.131,18.3
79,0.113383,,0.149000,0.113383,,,0.131,18.4
80,0.114217,,0.149000,0.114217,,,0.133,18.5
81,0.113483,,0.149000,0.114217,,,0.131,18.7
82,0.112083,,0.149000,0.114217,,,0.133,18.8
83,0.111733,,0.149000,0.114217,,,0.130,18.9
84,0.111650,,0.149000,0.114217,,,0.133,19.1
85,0.112383,,0.149000,0.114217,,,0.133,19.2
86,0.113283,,0.149000,0.114217,,,0.134,19.3
87,0.113100,,0.149000,0.114217,,,0.134,19.5
88,0.113250,,0.149000,0.114217,,,0.130,19.6
89,0.112200,,0.149000,0.114217,,,0.132,19.7
90,0.113000,,0.149000,0.114217,,,0.129,19.8
91,0.112383,,0.149000,0.114217,,,0.135,20.0
92,0.112033,,0.149000,0.114217,,,0.132,20.1
93,0.112317,,0.149000,0.114217,,,0.129,20.2
94,0.112817,,0.149000,0.114217,,,0.133,20.4
95,0.112867,,0.149000,0.114217,,,0.134,20.5
96,0.113400,,0.149000,0.114217,,,0.133,20.6
97,0.112867,,0.149000,0.114217,,,0.130,20.8
98,0.111883,,0.149000,0.114217,,,0.133,20.9
99,0.113183,,0.149000,0.114217,,,0.132,21.0
100,0.112367,0.11150000244379044,0.149000,0.114217,4.4929038267582655e-09,1.0,0.219,21.3
101,0.112517,,0.149000,0.114217,,,0.129,21.4
102,0.112650,,0.149000,0.114217,,,0.130,21.5
103,0.113133,,0.149000,0.114217,,,0.134,21.6
104,0.113317,,0.149000,0.114217,,,0.131,21.8
105,0.112117,,0.149000,0.114217,,,0.133,21.9
106,0.112450,,0.149000,0.114217,,,0.131,22.0
107,0.112400,,0.149000,0.114217,,,0.196,22.2
108,0.112750,,0.149000,0.114217,,,0.131,22.4
109,0.112967,,0.149000,0.114217,,,0.133,22.5
110,0.112550,,0.149000,0.114217,,,0.131,22.6
