epoch,train_acc,val_acc,best_val,best_train,w_err,cos_o,epoch_time,cum_time
226,0.098967,,0.086000,0.100217,,,0.199,41.9
227,0.100433,,0.086000,0.100433,,,0.136,42.1
228,0.099133,,0.086000,0.100433,,,0.138,42.2
229,0.099000,,0.086000,0.100433,,,0.136,42.3
230,0.099067,,0.086000,0.100433,,,0.136,42.5
231,0.100067,,0.086000,0.100433,,,0.139,42.6
232,0.099100,,0.086000,0.100433,,,0.137,42.7
233,0.100200,,0.086000,0.100433,,,0.137,42.9
234,0.099883,,0.086000,0.100433,,,0.137,43.0
235,0.098150,,0.086000,0.100433,,,0.138,43.2
236,0.099400,,0.086000,0.100433,,,0.137,43.3
237,0.099233,,0.086000,0.100433,,,0.137,43.4
238,0.100733,,0.086000,0.100733,,,0.135,43.6
239,0.101933,,0.086000,0.101933,,,0.137,43.7
240,0.101367,,0.086000,0.101933,,,0.136,43.8
241,0.101650,,0.086000,0.101933,,,0.203,44.0
242,0.102850,,0.086000,0.102850,,,0.136,44.2
243,0.102150,,0.086000,0.102850,,,0.139,44.3
244,0.102550,,0.086000,0.102850,,,0.139,44.5
245,0.101650,,0.086000,0.102850,,,0.136,44.6
246,0.102650,,0.086000,0.102850,,,0.136,44.7
247,0.102767,,0.086000,0.102850,,,0.137,44.9
248,0.103433,,0.086000,0.103433,,,0.136,45.0
249,0.102700,,0.086000,0.103433,,,0.137,45.1
250,0.103333,,0.086000,0.103433,,,0.136,45.3
251,0.103917,,0.086000,0.103917,,,0.136,45.4
252,0.105483,,0.086000,0.105483,,,0.136,45.5
253,0.102983,,0.086000,0.105483,,,0.138,45.7
254,0.102967,,0.086000,0.105483,,,0.136,45.8
255,0.103783,,0.086000,0.105483,,,0.135,46.0
256,0.105317,,0.086000,0.105483,,,0.201,46.2
257,0.104083,,0.086000,0.105483,,,0.136,46.3
258,0.106083,,0.086000,0.106083,,,0.135,46.4
259,0.105500,,0.086000,0.106083,,,0.137,46.6
260,0.105917,,0.086000,0.106083,,,0.137,46.7
261,0.105633,,0.086000,0.106083,,,0.136,46.8
262,0.105733,,0.086000,0.106083,,,0.136,47.0
263,0.103383,,0.086000,0.106083,,,0.137,47.1
264,0.106267,,0.086000,0.106267,,,0.136,47.2
265,0.106167,,0.086000,0.106267,,,0.136,47.4
266,0.106883,,0.086000,0.106883,,,0.136,47.5
267,0.105983,,0.086000,0.106883,,,0.137,47.7
268,0.105967,,0.086000,0.106883,,,0.138,47.8
269,0.107100,,0.086000,0.107100,,,0.138,47.9
270,0.106733,,0.086000,0.107100,,,0.136,48.1
271,0.106617,,0.086000,0.107100,,,0.205,48.3
272,0.106450,,0.086000,0.107100,,,0.137,48.4
273,0.107133,,0.086000,0.107133,,,0.135,48.5
274,0.107483,,0.086000,0.107483,,,0.134,48.7
275,0.106333,,0.086000,0.107483,,,0.136,48.8
276,0.106717,,0.086000,0.107483,,,0.137,48.9
277,0.106567,,0.086000,0.107483,,,0.136,49.1
278,0.104900,,0.086000,0.107483,,,0.136,49.2
279,0.107900,,0.086000,0.107900,,,0.136,49.4
280,0.108450,,0.086000,0.108450,,,0.136,49.5
281,0.107967,,0.086000,0.108450,,,0.139,49.6
282,0.107017,,0.086000,0.108450,,,0.137,49.8
283,0.109283,,0.086000,0.109283,,,0.137,49.9
284,0.108367,,0.086000,0.109283,,,0.138,50.0
285,0.108867,,0.086000,0.109283,,,0.194,50.2
286,0.110300,,0.086000,0.110300,,,0.200,50.4
287,0.107517,,0.086000,0.110300,,,0.138,50.6
288,0.110733,,0.086000,0.110733,,,0.137,50.7
289,0.111533,,0.086000,0.111533,,,0.136,50.8
290,0.111233,,0.086000,0.111533,,,0.135,51.0
291,0.109483,,0.086000,0.111533,,,0.136,51.1
292,0.108900,,0.086000,0.111533,,,0.136,51.3
293,0.110933,,0.086000,0.111533,,,0.136,51.4
294,0.110333,,0.086000,0.111533,,,0.136,51.5
295,0.111767,,0.086000,0.111767,,,0.135,51.7
296,0.112800,,0.086000,0.112800,,,0.136,51.8
297,0.112767,,0.086000,0.112800,,,0.138,51.9
298,0.113467,,0.086000,0.113467,,,0.135,52.1
299,0.111767,,0.086000,0.113467,,,0.136,52.2
300,0.113500,0.12250000238418579,0.122500,0.113500,0.08333302289247513,0.2732478976249695,0.428,52.6
301,0.112050,,0.122500,0.113500,,,0.198,52.8
302,0.115600,,0.122500,0.115600,,,0.138,53.0
303,0.113267,,0.122500,0.115600,,,0.138,53.1
304,0.113200,,0.122500,0.115600,,,0.137,53.2
305,0.113767,,0.122500,0.115600,,,0.137,53.4
306,0.113967,,0.122500,0.115600,,,0.135,53.5
307,0.116083,,0.122500,0.116083,,,0.137,53.7
308,0.113700,,0.122500,0.116083,,,0.137,53.8
309,0.114850,,0.122500,0.116083,,,0.136,53.9
310,0.116100,,0.122500,0.116100,,,0.135,54.1
311,0.114950,,0.122500,0.116100,,,0.137,54.2
312,0.115700,,0.122500,0.116100,,,0.136,54.3
313,0.116150,,0.122500,0.116150,,,0.135,54.5
314,0.115867,,0.122500,0.116150,,,0.203,54.7
315,0.115183,,0.122500,0.116150,,,0.137,54.8
316,0.115900,,0.122500,0.116150,,,0.137,54.9
317,0.114917,,0.122500,0.116150,,,0.137,55.1
318,0.116000,,0.122500,0.116150,,,0.139,55.2
319,0.116017,,0.122500,0.116150,,,0.136,55.4
320,0.117400,,0.122500,0.117400,,,0.139,55.5
321,0.117767,,0.122500,0.117767,,,0.137,55.6
322,0.116617,,0.122500,0.117767,,,0.137,55.8
323,0.116067,,0.122500,0.117767,,,0.132,55.9
324,0.117850,,0.122500,0.117850,,,0.136,56.0
325,0.117817,,0.122500,0.117850,,,0.137,56.2
326,0.117867,,0.122500,0.117867,,,0.137,56.3
327,0.117017,,0.122500,0.117867,,,0.138,56.5
328,0.119167,,0.122500,0.119167,,,0.204,56.7
329,0.118733,,0.122500,0.119167,,,0.138,56.8
330,0.119567,,0.122500,0.119567,,,0.138,56.9
331,0.120800,,0.122500,0.120800,,,0.138,57.1
332,0.121067,,0.122500,0.121067,,,0.137,57.2
333,0.120283,,0.122500,0.121067,,,0.137,57.3
334,0.120083,,0.122500,0.121067,,,0.137,57.5
335,0.122600,,0.122500,0.122600,,,0.138,57.6
336,0.119817,,0.122500,0.122600,,,0.138,57.8
337,0.121583,,0.122500,0.122600,,,0.138,57.9
338,0.120383,,0.122500,0.122600,,,0.137,58.0
339,0.120667,,0.122500,0.122600,,,0.139,58.2
340,0.120800,,0.122500,0.122600,,,0.138,58.3
341,0.120233,,0.122500,0.122600,,,0.139,58.4
342,0.119650,,0.122500,0.122600,,,0.139,58.6
343,0.120383,,0.122500,0.122600,,,0.204,58.8
344,0.121067,,0.122500,0.122600,,,0.135,58.9
345,0.122050,,0.122500,0.122600,,,0.135,59.1
346,0.120750,,0.122500,0.122600,,,0.137,59.2
347,0.122233,,0.122500,0.122600,,,0.138,59.3
348,0.121650,,0.122500,0.122600,,,0.136,59.5
349,0.119867,,0.122500,0.122600,,,0.137,59.6
350,0.121217,,0.122500,0.122600,,,0.137,59.7
351,0.122483,,0.122500,0.122600,,,0.135,59.9
352,0.124833,,0.122500,0.124833,,,0.135,60.0
353,0.123667,,0.122500,0.124833,,,0.137,60.2
354,0.125050,,0.122500,0.125050,,,0.137,60.3
355,0.123800,,0.122500,0.125050,,,0.137,60.4
356,0.123317,,0.122500,0.125050,,,0.137,60.6
357,0.125517,,0.122500,0.125517,,,0.137,60.7
358,0.123317,,0.122500,0.125517,,,0.195,60.9
359,0.127433,,0.122500,0.127433,,,0.137,61.0
360,0.125933,,0.122500,0.127433,,,0.138,61.2
361,0.125867,,0.122500,0.127433,,,0.136,61.3
362,0.127467,,0.122500,0.127467,,,0.135,61.4
363,0.126233,,0.122500,0.127467,,,0.133,61.6
364,0.128083,,0.122500,0.128083,,,0.136,61.7
365,0.128117,,0.122500,0.128117,,,0.138,61.8
366,0.128850,,0.122500,0.128850,,,0.137,62.0
367,0.128983,,0.122500,0.128983,,,0.136,62.1
368,0.128867,,0.122500,0.128983,,,0.138,62.3
369,0.127100,,0.122500,0.128983,,,0.135,62.4
370,0.130383,,0.122500,0.130383,,,0.137,62.5
371,0.130600,,0.122500,0.130600,,,0.137,62.7
372,0.130950,,0.122500,0.130950,,,0.135,62.8
373,0.133133,,0.122500,0.133133,,,0.203,63.0
374,0.131100,,0.122500,0.133133,,,0.136,63.1
375,0.132767,,0.122500,0.133133,,,0.136,63.3
376,0.131133,,0.122500,0.133133,,,0.136,63.4
377,0.131167,,0.122500,0.133133,,,0.135,63.6
378,0.134483,,0.122500,0.134483,,,0.136,63.7
379,0.131800,,0.122500,0.134483,,,0.139,63.8
380,0.136350,,0.122500,0.136350,,,0.137,64.0
381,0.134950,,0.122500,0.136350,,,0.137,64.1
382,0.132950,,0.122500,0.136350,,,0.137,64.2
383,0.133883,,0.122500,0.136350,,,0.136,64.4
384,0.134233,,0.122500,0.136350,,,0.136,64.5
385,0.134500,,0.122500,0.136350,,,0.137,64.6
386,0.135000,,0.122500,0.136350,,,0.136,64.8
387,0.135133,,0.122500,0.136350,,,0.139,64.9
388,0.134433,,0.122500,0.136350,,,0.201,65.1
389,0.134233,,0.122500,0.136350,,,0.136,65.3
390,0.134083,,0.122500,0.136350,,,0.137,65.4
391,0.135000,,0.122500,0.136350,,,0.138,65.5
392,0.135883,,0.122500,0.136350,,,0.137,65.7
393,0.133567,,0.122500,0.136350,,,0.136,65.8
394,0.135400,,0.122500,0.136350,,,0.136,65.9
395,0.135267,,0.122500,0.136350,,,0.135,66.1
396,0.135933,,0.122500,0.136350,,,0.137,66.2
397,0.134233,,0.122500,0.136350,,,0.135,66.3
398,0.135917,,0.122500,0.136350,,,0.136,66.5
399,0.134717,,0.122500,0.136350,,,0.134,66.6
400,0.135767,0.14500001072883606,0.145000,0.136350,0.0780215859413147,0.34755316376686096,0.446,67.1
401,0.135100,,0.145000,0.136350,,,0.200,67.3
402,0.134433,,0.145000,0.136350,,,0.137,67.4
403,0.134767,,0.145000,0.136350,,,0.135,67.5
404,0.136800,,0.145000,0.136800,,,0.137,67.7
405,0.135500,,0.145000,0.136800,,,0.137,67.8
406,0.137117,,0.145000,0.137117,,,0.137,67.9
407,0.134767,,0.145000,0.137117,,,0.135,68.1
408,0.139067,,0.145000,0.139067,,,0.137,68.2
409,0.134333,,0.145000,0.139067,,,0.135,68.4
410,0.138117,,0.145000,0.139067,,,0.136,68.5
411,0.137700,,0.145000,0.139067,,,0.136,68.6
412,0.137367,,0.145000,0.139067,,,0.136,68.8
413,0.137467,,0.145000,0.139067,,,0.136,68.9
414,0.136367,,0.145000,0.139067,,,0.138,69.0
415,0.135767,,0.145000,0.139067,,,0.205,69.2
416,0.135417,,0.145000,0.139067,,,0.136,69.4
417,0.138000,,0.145000,0.139067,,,0.136,69.5
418,0.136083,,0.145000,0.139067,,,0.136,69.7
419,0.137350,,0.145000,0.139067,,,0.135,69.8
420,0.138500,,0.145000,0.139067,,,0.136,69.9
421,0.141917,,0.145000,0.141917,,,0.138,70.1
422,0.139600,,0.145000,0.141917,,,0.137,70.2
423,0.139567,,0.145000,0.141917,,,0.136,70.3
424,0.140700,,0.145000,0.141917,,,0.136,70.5
425,0.138650,,0.145000,0.141917,,,0.138,70.6
426,0.141850,,0.145000,0.141917,,,0.135,70.7
427,0.141300,,0.145000,0.141917,,,0.136,70.9
428,0.140733,,0.145000,0.141917,,,0.135,71.0
429,0.142117,,0.145000,0.142117,,,0.194,71.2
430,0.140733,,0.145000,0.142117,,,0.135,71.3
431,0.140900,,0.145000,0.142117,,,0.135,71.5
432,0.143950,,0.145000,0.143950,,,0.140,71.6
433,0.144983,,0.145000,0.144983,,,0.143,71.8
434,0.145467,,0.145000,0.145467,,,0.136,71.9
435,0.144167,,0.145000,0.145467,,,0.136,72.0
436,0.143800,,0.145000,0.145467,,,0.138,72.2
437,0.144517,,0.145000,0.145467,,,0.135,72.3
438,0.144667,,0.145000,0.145467,,,0.135,72.4
439,0.144133,,0.145000,0.145467,,,0.137,72.6
440,0.144100,,0.145000,0.145467,,,0.136,72.7
441,0.144200,,0.145000,0.145467,,,0.138,72.9
442,0.143633,,0.145000,0.145467,,,0.144,73.0
443,0.145250,,0.145000,0.145467,,,0.185,73.2
444,0.146017,,0.145000,0.146017,,,0.268,73.4
445,0.144900,,0.145000,0.146017,,,0.148,73.6
446,0.144917,,0.145000,0.146017,,,0.493,74.1
447,0.145100,,0.145000,0.146017,,,0.150,74.2
448,0.146350,,0.145000,0.146350,,,0.149,74.4
449,0.146267,,0.145000,0.146350,,,0.163,74.6
450,0.146483,,0.145000,0.146483,,,0.163,74.7
451,0.146900,,0.145000,0.146900,,,0.154,74.9
452,0.146783,,0.145000,0.146900,,,0.152,75.0
453,0.146800,,0.145000,0.146900,,,0.166,75.2
454,0.146667,,0.145000,0.146900,,,0.239,75.4
455,0.148083,,0.145000,0.148083,,,0.172,75.6
456,0.145000,,0.145000,0.148083,,,0.171,75.8
457,0.147683,,0.145000,0.148083,,,0.163,75.9
458,0.149817,,0.145000,0.149817,,,0.155,76.1
459,0.148867,,0.145000,0.149817,,,0.152,76.2
460,0.150750,,0.145000,0.150750,,,0.154,76.4
461,0.151567,,0.145000,0.151567,,,0.144,76.5
462,0.151650,,0.145000,0.151650,,,0.140,76.7
463,0.152933,,0.145000,0.152933,,,0.141,76.8
464,0.152700,,0.145000,0.152933,,,0.142,77.0
465,0.153467,,0.145000,0.153467,,,0.142,77.1
466,0.151517,,0.145000,0.153467,,,0.144,77.2
467,0.153783,,0.145000,0.153783,,,0.140,77.4
468,0.154367,,0.145000,0.154367,,,0.142,77.5
469,0.155233,,0.145000,0.155233,,,0.139,77.7
470,0.156733,,0.145000,0.156733,,,0.141,77.8
471,0.154383,,0.145000,0.156733,,,0.152,78.0
472,0.155117,,0.145000,0.156733,,,0.144,78.1
473,0.153317,,0.145000,0.156733,,,0.142,78.2
474,0.153933,,0.145000,0.156733,,,0.144,78.4
475,0.155817,,0.145000,0.156733,,,0.154,78.5
476,0.155133,,0.145000,0.156733,,,0.159,78.7
477,0.153817,,0.145000,0.156733,,,0.145,78.8
478,0.156533,,0.145000,0.156733,,,0.152,79.0
479,0.157050,,0.145000,0.157050,,,0.143,79.1
480,0.156350,,0.145000,0.157050,,,0.150,79.3
481,0.157750,,0.145000,0.157750,,,0.218,79.5
482,0.157767,,0.145000,0.157767,,,0.182,79.7
483,0.157300,,0.145000,0.157767,,,0.140,79.8
484,0.159317,,0.145000,0.159317,,,0.141,80.0
485,0.159267,,0.145000,0.159317,,,0.144,80.1
486,0.157983,,0.145000,0.159317,,,0.139,80.3
487,0.159483,,0.145000,0.159483,,,0.150,80.4
488,0.156550,,0.145000,0.159483,,,0.141,80.5
489,0.157000,,0.145000,0.159483,,,0.146,80.7
490,0.158083,,0.145000,0.159483,,,0.154,80.8
491,0.158100,,0.145000,0.159483,,,0.159,81.0
